date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
2024-08-23,0.8507863771209848,2212011269.9704933,147004465.16156062,Sui,,,,,,,0.0,2024,8,3,4
2024-08-24,1.0138647442469284,2630507486.3856425,527120640.659606,Sui,0.19167957023217985,,,,,,19.167957023217987,2024,8,3,5
2024-08-25,1.021088691613257,2645187199.838938,379193108.97665745,Sui,0.007125158861002179,,,,,,20.01704764814949,2024,8,3,6
2024-08-26,0.996622739833683,2584745813.653729,262604458.3485973,Sui,-0.02396065295848049,,,,,,17.14136082035076,2024,8,3,0
2024-08-27,0.9288230364423272,2409551410.4617815,287090076.58498365,Sui,-0.06802945656514947,,,,,,9.172297702440213,2024,8,3,1
2024-08-28,0.850084879516113,2209340930.652269,354059045.11302555,Sui,-0.0847719682188387,,,,,,-0.08245284876864378,2024,8,3,2
2024-08-29,0.812630843476151,2112865741.3140848,349029733.3333892,Sui,-0.04405917213970645,,,0.9248430446070636,,,-4.484737258481985,2024,8,3,3
2024-08-30,0.8038747973173476,2087653830.1116529,200685895.2906761,Sui,-0.010774937019801145,-0.055139081989516,,0.9181413903494011,,,-5.513908198951601,2024,8,3,4
2024-08-31,0.832698371160662,2164560261.522931,230173692.3989977,Sui,0.03585579985776777,-0.17868889722645587,,0.8922604799085059,,,-2.1260338019905345,2024,8,3,5
2024-09-01,0.7973909055960918,2068498210.383737,103273508.60662784,Sui,-0.042401266517858915,-0.21907772346762222,,0.860303653334625,,,-6.276013927912238,2024,9,3,6
2024-09-02,0.7634092761110737,2046857435.1864312,147437761.64381438,Sui,-0.04261602339145698,-0.2340037552840989,,0.8269874442313953,,,-10.270157510700928,2024,9,3,0
2024-09-03,0.7853426399666246,2106016102.342137,216630811.5566775,Sui,0.028730806058950398,-0.15447549301239982,,0.8064902447348662,,,-7.6921468084407145,2024,9,3,1
2024-09-04,0.7867496125513386,2116141665.0416129,288810042.61851984,Sui,0.0017915397854544324,-0.07450463887891556,,0.7974423494541841,,,-7.526773616938154,2024,9,3,2
2024-09-05,0.809679925120235,2167418296.4234757,321871855.9007844,Sui,0.029145629312146815,-0.0036313147348592256,,0.7970207896890533,,,-4.8315832394791975,2024,9,3,3
2024-09-06,0.7973588403008924,2137444067.8170297,243436923.26635668,Sui,-0.015217228977874142,-0.00810568640564413,,0.7960899386867026,,,-6.279782828785796,2024,9,3,4
2024-09-07,0.8360236142317813,2241754932.485148,413550671.1413717,Sui,0.04849105819946553,0.003993334424906347,,0.7965649734111482,,,-1.735190323469904,2024,9,3,5
2024-09-08,0.890469479614725,2383222467.860171,314835116.4438326,Sui,0.06512479367341051,0.11672891346691738,,0.8098619125566673,,,4.6642851320710665,2024,9,3,6
2024-09-09,0.9359090586255177,2514007462.958575,453666116.7246734,Sui,0.05102878880301742,0.22595976746992763,,0.8345047386301593,,,10.005176833294316,2024,9,3,0
2024-09-10,0.9534666569338248,2559610830.544586,484201582.90017134,Sui,0.01875994055885344,0.2140772809360576,,0.8585224553397593,,,12.068867411853091,2024,9,3,1
2024-09-11,0.9186918245867802,2459889854.1286736,343309214.5189487,Sui,-0.036471996261383866,0.1677054680809671,,0.8773713427733938,,,7.981492098590448,2024,9,3,2
2024-09-12,0.9321412453831902,2499770251.8160057,311747127.07401526,Sui,0.014639752348356128,0.1512465808569603,,0.8948658170966731,,,9.56231440111981,2024,9,3,3
2024-09-13,1.041028943362713,2789234133.9682593,740313314.3652396,Sui,0.11681459062007327,0.30559654041067486,,0.9296758318197903,,,22.360791305274375,2024,9,3,4
2024-09-14,1.0283593607905792,2757038670.187426,353161087.10229933,Sui,-0.012170250071250277,0.2300601840481915,,0.9571523670424759,,,20.871629876173124,2024,9,3,5
2024-09-15,1.0407053445754468,2786006715.0660434,314403352.826202,Sui,0.012005515052030402,0.16871534443350455,,0.978614633465436,,,22.32275604801497,2024,9,3,6
2024-09-16,1.0825910805097796,2905024404.264287,502138394.316836,Sui,0.04024744962890514,0.15672678935246132,,0.9995692080203307,,,27.245935010526303,2024,9,3,0
2024-09-17,1.0434051491523249,2804324639.8961062,524650254.3615356,Sui,-0.036196429162341226,0.09432788400564096,,1.0124175640515447,,,22.640086537721913,2024,9,3,1
2024-09-18,1.168463728641916,3131455122.387812,577901643.5286385,Sui,0.11985620311648848,0.2718777911923631,,1.0480992646308498,,,37.33926166001085,2024,9,3,2
2024-09-19,1.2947057163821711,3462677059.7806964,778522415.4432043,Sui,0.10804099831749503,0.3889587257239495,,1.099894189059276,,,52.17753259794608,2024,9,3,3
2024-09-20,1.3858637681235677,3717731506.2868967,969884093.9588754,Sui,0.07040831795824753,0.3312442242450777,,1.149156306882255,,,62.89209669920386,2024,9,3,4
2024-09-21,1.4655015378563294,3925305223.490777,1079196164.6459773,Sui,0.05746435657278903,0.4250869819765002,,1.2116051893202193,0.9622577396381452,,72.25258622681612,2024,9,3,5
2024-09-22,1.4893056522139478,3991285160.058238,576848450.1581538,Sui,0.016242981493173936,0.43105410189039284,0.7505048179704967,1.2756909475542908,0.9835417154745774,0.06099428219801955,75.05048179704967,2024,9,3,6
2024-09-23,1.5780486989277156,4228311369.958685,953051151.40844,Sui,0.0595868595421265,0.45765906198361694,0.5564686590417423,1.346470607328282,1.0023478472972702,0.05237405307261803,85.48119026867205,2024,9,3,0
2024-09-24,1.534456305705568,4116933018.981878,564642163.7758939,Sui,-0.027624238245479105,0.47062366613024587,0.5027649589197014,1.4166207725501736,1.0194601011003472,0.05296164192777177,80.3574136786352,2024,9,3,1
2024-09-25,1.747364668396515,4682694067.442035,1216396684.1583245,Sui,0.13875166200516098,0.4954376636298714,0.7532859712674389,1.4993209068008306,1.0444848320524416,0.05701112811914337,105.3823045814982,2024,9,3,2
2024-09-26,1.6990619636655135,4536062164.291728,846998251.8184112,Sui,-0.0276431735198851,0.31231517878305604,0.8292633763407011,1.5570860849841655,1.0701594629598812,0.05530169338425669,99.70488589803794,2024,9,3,3
2024-09-27,1.6488120333843557,4421509811.347048,905122797.8236406,Sui,-0.029575101647705604,0.18973601252077965,0.9395851792151575,1.5946501228785637,1.096783701422156,0.052481140425612915,93.79859359806002,2024,9,3,4
2024-09-28,1.6595235481223771,4447403924.676446,659086268.5800247,Sui,0.006496504465724362,0.13239290799370607,1.0421616548831878,1.6223675529165702,1.1250134582436968,0.051024876783785984,95.05760702682092,2024,9,3,5
2024-09-29,1.690081932328978,4530513812.576139,421224249.2096356,Sui,0.018413950342057728,0.13481200438376328,1.1024193543186556,1.651049878647289,1.1545536960774179,0.050589839297256335,98.64938811645338,2024,9,3,6
2024-09-30,1.7614906650295168,4727024691.488289,955636588.377204,Sui,0.04225163960077105,0.11624607417150701,1.1154006372970944,1.6772558738046892,1.1855134392063795,0.05064509216567086,107.04265047006349,2024,9,3,0
2024-10-01,1.7759590612431102,4757894316.30934,833271020.1067513,Sui,0.008213722900059173,0.15738653139849124,1.2272125864233265,1.7117562674529094,1.218132377727947,0.04909053670846916,108.7432414295184,2024,10,4,1
2024-10-02,1.7699417682770602,4902134291.123311,1616767226.696851,Sui,-0.003388193510405646,0.012920657198169927,1.3184703456754163,1.7149815674358444,1.2516834608001466,0.047641183371826025,108.03597893356587,2024,10,4,2
2024-10-03,1.840038766699644,5083958375.1099415,1273573315.9887605,Sui,0.03960412691476245,0.08297331471654545,1.3429757574067822,1.7351211107264344,1.2868399983579137,0.04767668195951254,116.27506224608766,2024,10,4,3
2024-10-04,1.6757118825210735,4639918274.457497,1655664505.293121,Sui,-0.08930620764763175,0.016314685113925975,1.1299176457004312,1.7389639463173943,1.3164720740235716,0.05221003501953933,96.9603566281341,2024,10,4,4
2024-10-05,1.772526393933093,4897530618.708205,1320501495.9583118,Sui,0.05777515360597918,0.06809354765623543,1.1891692494041743,1.7551072100046394,1.3485669563173335,0.05251515021006801,108.33977148661296,2024,10,4,5
2024-10-06,1.7581099057239122,4857924482.2285185,460139835.7954259,Sui,-0.008133299599106025,0.040251287285930415,1.2049168039078482,1.7648254919182016,1.3805919918314342,0.052330872223987614,106.64528170670309,2024,10,4,6
2024-10-07,1.8409972225772,5089492823.814903,733018372.3318363,Sui,0.047145696968903916,0.04513595168348572,1.2020875860891618,1.7761835715678704,1.4140911121096147,0.05231327163966934,116.38771753810109,2024,10,4,0
2024-10-08,2.029031213026386,5615143475.940724,2002122369.1531,Sui,0.10213703103036664,0.1424988657149191,1.2786083739829883,1.8123367361083385,1.4520431698900036,0.053639954022537434,138.4889165588803,2024,10,4,1
2024-10-09,1.98770779713734,5496047729.15087,1540110513.698788,Sui,-0.02036608191325473,0.12303570250916396,1.123825791425185,1.8434461688026642,1.4871031278403977,0.05421779828599091,133.63183174883875,2024,10,4,2
2024-10-10,1.8769154693699404,5186629000.872619,1079258402.1917908,Sui,-0.055738739832364104,0.02004126398730155,0.9685171534007899,1.8487142691841352,1.5178847549216015,0.056266124782338146,120.60948786243158,2024,10,4,3
2024-10-11,1.8314947951540053,5060818999.287079,1004763489.0716867,Sui,-0.024199637627357995,0.09296521332686347,0.9935899570868567,1.8709689709888393,1.5483115206071756,0.05585201848489573,115.27081819900368,2024,10,4,4
2024-10-12,2.053148014831685,5672923424.914546,1472528371.9957004,Sui,0.12102312289620332,0.15831731581492292,1.2026147056583305,1.9110577739743528,1.5856784129221255,0.058503852915062556,141.32356488586794,2024,10,4,5
2024-10-13,2.24170399369927,6195878168.620368,1573729810.4728537,Sui,0.09183749905290828,0.27506476495065035,1.1533541483084595,1.9801426436851182,1.6257009146000105,0.05736702007227681,163.48611754751826,2024,10,4,6
2024-10-14,2.3408987820393152,6475877320.006593,1280060963.1152177,Sui,0.04424972637727853,0.27153846476873356,1.2763431454931142,2.0515571521797056,1.6694522286416353,0.05694701338616901,175.14530615320737,2024,10,4,0
2024-10-15,2.250291250881008,6226451748.812283,1463964804.071177,Sui,-0.038706300269579774,0.1090471336439438,1.162275097951965,2.0831657290160805,1.7097717588518206,0.05821716420733318,164.49544931547587,2024,10,4,1
2024-10-16,2.05072443653971,5659665240.582557,1720096673.208567,Sui,-0.08868488212944248,0.031703170603408326,0.8942742772035841,2.092168106073562,1.7420428707194848,0.06189632051383833,141.03870156915895,2024,10,4,2
2024-10-17,2.0839656063568355,5740547957.906691,1233409810.1681356,Sui,0.01620947662437522,0.11031404470037187,0.9972736458602631,2.1217466970716896,1.7767282192929685,0.06088969966001925,144.945812767814,2024,10,4,3
2024-10-18,2.0226329285994886,5586457019.99207,868795796.0079961,Sui,-0.029430753353251293,0.10436182180327247,0.7310190115617521,2.1490521447067588,1.8052005259582211,0.05894607462501067,137.7368729673328,2024,10,4,4
2024-10-19,2.128873030590839,5885954750.421095,808213747.3247008,Sui,0.052525646393442926,0.036882394845440425,0.6442910567658593,2.159870004100924,1.8330061030985099,0.05692700447246047,150.22415589149776,2024,10,4,5
2024-10-20,2.064906677595255,5703624148.503284,471581653.74920714,Sui,-0.030047049343206345,-0.07886737794148424,0.48997810974674527,2.1346132446574932,1.8556408667475663,0.05670730774552793,142.7056583325638,2024,10,4,6
2024-10-21,2.126240568930124,5875661143.003627,589273190.7763649,Sui,0.029702984643498187,-0.0916990579670377,0.45086205234577537,2.1039477856418944,1.8776655011166927,0.05621317680492344,149.9147407749061,2024,10,4,0
2024-10-22,2.014617081044524,5568082038.555412,787418119.504116,Sui,-0.05249805196867563,-0.10473051865806948,0.35272237639712656,2.070280047093825,1.895175882077712,0.05750384327725518,136.79470372596697,2024,10,4,1
2024-10-23,1.936054394394911,5350410993.216459,703323760.0354645,Sui,-0.038996337015508864,-0.05591684582365808,0.22686606294879264,2.053898612501711,1.907109405259952,0.0574889315093795,127.56057765598156,2024,10,4,2
2024-10-24,1.9788389456517383,5468538532.450964,903986001.5415868,Sui,0.022098837398728755,-0.050445487384447985,0.28960266792467304,2.0388805181152683,1.9219221599248244,0.05713017201433198,132.5894018599619,2024,10,4,3
2024-10-25,1.934664218082024,5342759153.765517,742356806.9516741,Sui,-0.02232355880542125,-0.04349217758378732,0.1071897315271837,2.026313559469916,1.9281654782476745,0.05195267177801389,127.3971786700233,2024,10,4,4
2024-10-26,1.7320448740062977,4758429595.37244,908726575.7675284,Sui,-0.10473101336241064,-0.1864029234634098,0.01941242347019978,1.969623822814982,1.9292649085923672,0.055399020929254805,103.58164171215859,2024,10,4,5
2024-10-27,1.7952317483751186,4960897532.457889,708864571.5610441,Sui,0.0364810839009424,-0.1305990881554967,0.08880315768330571,1.931098832926391,1.9341455657587259,0.055408616258681924,111.00852066415143,2024,10,4,6
2024-10-28,1.7505456263856518,4837354373.755022,532803079.53417134,Sui,-0.024891561788561556,-0.17669446629621666,0.054848319788085576,1.8774281268486095,1.9371796350341688,0.05566187930093748,105.75618903412672,2024,10,4,0
2024-10-29,1.7760522226481028,4913840327.388607,996842310.808554,Sui,0.01457065493066545,-0.11841697394560546,0.050867528179924015,1.8433474327919779,1.9400453113781393,0.055630246493188755,108.75419146439178,2024,10,4,1
2024-10-30,2.0640180674190463,5694014725.856604,1686945530.8653855,Sui,0.1621381629992753,0.06609508151971566,0.17174510679820165,1.8616279575097112,1.9501295581244569,0.06242709729047495,142.60121258682727,2024,10,4,2
2024-10-31,2.0940116257839865,5794224771.311295,1184566098.376487,Sui,0.01453163556966608,0.058202149490400146,0.17908777937609122,1.8780811975286038,1.9607313102758195,0.06244149113927182,146.12660499689815,2024,10,4,3
2024-11-01,1.9733853038054163,5457125646.88151,863316820.0174927,Sui,-0.05760537357733553,0.02001437012246976,0.11494363214355752,1.8836127812033745,1.967512761460098,0.06353806496857844,131.94838996873054,2024,11,4,4
2024-11-02,1.991717876391068,5667010540.8809595,1139136225.3770745,Sui,0.009289910363829978,0.14992279142522147,0.08243256198535454,1.9207089244011986,1.9725687317831455,0.06321798583136537,134.1031697205747,2024,11,4,5
2024-11-03,1.911173989800605,5442366757.54479,505622861.739672,Sui,-0.04043940537221358,0.06458343973162628,0.140514673038711,1.9372721017476968,1.9804174686924632,0.061317657633071995,124.63617674132425,2024,11,4,6
2024-11-04,1.952599421534052,5555424356.618169,924188195.2897176,Sui,0.021675384844353607,0.11542332407843614,0.10159116852493888,1.9661369296260396,1.9864199029458287,0.06062014633589606,129.5052523221567,2024,11,4,0
2024-11-05,1.854421118195456,5274852079.1503935,898335852.7291474,Sui,-0.050280821686130905,0.04412533288604803,0.05478111018997245,1.977332486132804,1.98963027669488,0.06141723669020549,117.96553965411589,2024,11,4,1
2024-11-06,2.006968033927973,5714858375.784058,1087005134.2398934,Sui,0.08226120498506884,-0.027640278150477426,0.0901526679754745,1.9691824813483652,1.9951626370732392,0.06259987401771254,135.89564759128424,2024,11,4,2
2024-11-07,2.3055172587541453,6563125973.774844,2416189978.21223,Sui,0.14875634279130057,0.10100499460740675,0.13626505297341795,1.9993975717726735,2.0043788385974977,0.06560774979405062,170.98662140734916,2024,11,4,3
2024-11-08,2.3162366496307025,6596464473.977898,1337185864.5223036,Sui,0.0046494515865604935,0.17373766043769656,0.16528025546134284,2.048376335462,2.0153298003472764,0.0654160935976277,172.2465605841883,2024,11,4,4
2024-11-09,2.2939738724508874,6537101843.346007,829410494.9488133,Sui,-0.009611615973421639,0.15175643078903223,0.22220414818198964,2.091555763470546,2.0292317471166417,0.06442237399426977,169.6298311937682,2024,11,4,5
2024-11-10,2.767160210310343,7945265796.0785055,1992984849.1862783,Sui,0.20627363874633065,0.4478850303938282,0.5108752793794646,2.2138395092576517,2.060420594288519,0.07347567991429332,225.24735758866564,2024,11,4,6
2024-11-11,3.029423349724457,8611285934.063612,4318427234.733163,Sui,0.09477699861284883,0.5514822529981098,0.47550168221690825,2.3676714989991376,2.0929631054516116,0.07233355073707137,256.0733259476794,2024,11,4,0
2024-11-12,3.2413403971683445,9224868329.117369,3707519755.459994,Sui,0.06995293261444058,0.7478987730265414,0.44592702974109866,2.5658028245666933,2.126284318900581,0.07164377894592182,280.98169932349714,2024,11,4,1
2024-11-13,3.2411282916456803,9236235888.256924,2854737097.491433,Sui,-6.5437595770379e-05,0.6149376755653895,0.38456575590257436,2.7421114328120804,2.1562919692207934,0.0714707855816686,280.9567687970608,2024,11,4,2
2024-11-14,3.2891139131509863,9353949825.820858,3026740107.8177633,Sui,0.014805221264765578,0.42662732220376287,0.46163920419779925,2.882625240583057,2.1909193912964593,0.07079385846965568,286.5969180514115,2024,11,4,3
2024-11-15,3.346733084646828,9512917655.607391,2426663184.0417585,Sui,0.017518144101200228,0.44490118709607085,0.6319760105331063,3.029839017013932,2.2341196795666964,0.06802976394599303,293.369378570916,2024,11,4,4
2024-11-16,3.6123990400121393,10264987905.245983,2147227654.690209,Sui,0.07938068218946293,0.5747341691179086,0.7334254600906267,3.218185469522683,2.2850674606885395,0.06892573042629012,324.5953081943205,2024,11,4,5
2024-11-17,3.758661600407315,10676690643.10885,2160844052.5272865,Sui,0.040489037555132334,0.35831007774781964,0.8583013987663533,3.3598285252508218,2.342935083082134,0.06835252626981701,341.7867635735334,2024,11,4,6
2024-11-18,3.793604743540792,10814029753.403755,1827861686.3051136,Sui,0.009296698359248401,0.2522530876662852,0.7819779240135938,3.468997295796012,2.3984261401804656,0.06816430713962895,345.8939218535851,2024,11,4,0
2024-11-19,3.705758430222303,10548083082.586838,1609056773.3477416,Sui,-0.02315642225723724,0.14327962390487503,0.7946372445935173,3.535342729089435,2.4531211986013672,0.06799577411769528,335.568613917208,2024,11,4,1
2024-11-20,3.73213479143864,10624850809.278528,1462823156.3816366,Sui,0.007117668815437295,0.15149246052943233,0.755274001434638,3.6054865147741433,2.5066510060183176,0.06803029712930524,338.6688470574696,2024,11,4,2
2024-11-21,3.544656430030538,10106195737.396671,2090644272.012438,Sui,-0.05023354511154554,0.07769342249224231,0.7594690640628992,3.6419925886140794,2.557652317651185,0.06794708408670261,316.6329557397786,2024,11,4,3
2024-11-22,3.642549277181274,10387153609.790049,2230431950.133786,Sui,0.0276170198954635,0.08838953841030994,0.8814292035011271,3.6842520446904286,2.6145354804107304,0.06699643215589447,328.13911636754983,2024,11,4,4
2024-11-23,3.564788973986595,10144148211.753458,1578337853.216044,Sui,-0.021347769728692012,-0.01317962536757411,0.8014548287619829,3.6774506066867794,2.6674004813552257,0.0674920385897672,318.9993010994897,2024,11,4,5
2024-11-24,3.4406638331424864,9772504245.890203,2244900366.218933,Sui,-0.03481977243250289,-0.08460398968355332,0.7784294561220921,3.6320223542203753,2.7176004685239072,0.06781216450407224,304.40984078582767,2024,11,4,6
2024-11-25,3.3955177879044163,9662769020.77849,1966910408.098705,Sui,-0.013121318276780425,-0.10493632904539707,0.9604098247468791,3.5751527891294645,2.773049565653845,0.06388148834981904,299.10345055061475,2024,11,4,0
2024-11-26,3.1939870460619426,9080647166.613256,1907137233.5307176,Sui,-0.05935199119273371,-0.13810165821565978,0.779150267898755,3.5020425913922706,2.819674742243406,0.06563546528534629,275.41586606854503,2024,11,4,1
2024-11-27,3.437336375989591,9776895457.100634,3196128165.538238,Sui,0.07618982995804213,-0.07898921982274165,0.9635799971044758,3.459928532042406,2.875901100563537,0.0657747313189322,304.0187370678586,2024,11,4,2
2024-11-28,3.4383915140942785,9769732073.466444,1522722901.1349304,Sui,0.0003069638782102757,-0.02997890431241146,0.9359743312995714,3.444747829765798,2.9313124102784096,0.06590197068466437,304.14275622625854,2024,11,4,3
2024-11-29,3.4477142095053273,9810930761.469324,1557348666.1319058,Sui,0.002711353658486626,-0.05348865666594815,0.6703895493591903,3.416914248669234,2.977435615014619,0.06061386441573805,305.2385301669035,2024,11,4,4
2024-11-30,3.4898833358290027,9944375149.14607,1391814669.447746,Sui,0.012231038816215012,-0.021012643021565247,0.6666017002281015,3.4062134432181495,3.0239646720161195,0.060621061305927905,310.1950183592008,2024,11,4,5
2024-12-01,3.4903215998391652,9934380929.61596,806292385.0745267,Sui,0.00012558127822304144,0.014432612165811154,0.7686974728698623,3.4133074098891036,3.0745292152172445,0.059005395376417934,310.24653117392705,2024,12,4,6
2024-12-02,3.4744090975703332,10170610366.500051,1114160806.0669098,Sui,-0.004559036127090743,0.023233955642036452,0.7444283343310933,3.4245775969842347,3.12395225592322,0.05915227084368229,308.37620241729144,2024,12,4,0
2024-12-03,3.392018447958141,9931082533.099424,1607808772.6350358,Sui,-0.023713571804140243,0.062001316548970786,0.7748349789503122,3.45286779725512,3.1733137378618044,0.05863656978279515,298.69214401816686,2024,12,4,1
2024-12-04,3.7102317955115223,10872176101.728174,3128402702.3687525,Sui,0.09381238705966743,0.07939153742070593,0.9001500023986453,3.4918528571868244,3.2319014836610536,0.06013110517989085,336.0944057504478,2024,12,4,2
2024-12-05,3.6721064086966657,10739287262.218576,2169269390.686038,Sui,-0.01027574257246655,0.06797215897153319,0.9801901373243667,3.52524069927288,3.2924909933444275,0.05887427537770921,331.61321189966344,2024,12,4,3
2024-12-06,4.220303251080122,12351106277.191525,5835585128.456685,Sui,0.14928675298873695,0.2240873212300405,1.1028253463610387,3.6356105623549935,3.3662688339161657,0.06230940088024767,396.0473468512038,2024,12,4,4
2024-12-07,4.220492383206244,12356166808.945238,3106246345.239786,Sui,4.481481895246553e-05,0.20935056478146974,0.8306054171491704,3.739983283408885,3.4301013380645684,0.05804487776816285,396.0695771232448,2024,12,4,5
2024-12-08,4.260439774963818,12527312713.09066,1495356250.4383197,Sui,0.009465102203839892,0.22064390145599777,0.8393801754423913,3.8500001655695493,3.4949081089090064,0.05800223377566809,400.7649263709319,2024,12,4,6
2024-12-09,4.25330841413893,12452383792.593525,1243738325.33759,Sui,-0.001673855564581661,0.2241818089623595,0.8541224314794329,3.9612714965079205,3.5602192602986076,0.057870832750696134,399.9267182123785,2024,12,4,0
2024-12-10,3.825906764408686,11176446733.618574,3069693126.5877795,Sui,-0.10048687001146384,0.1279144919485118,0.3826112236485224,4.023255541715141,3.5955108121018857,0.0509283651483085,349.6906470641136,2024,12,4,1
2024-12-11,3.712431039384077,10859019753.71734,3531898028.766607,Sui,-0.029659824980640237,0.0005927510715679762,0.2254579868217308,4.0235697194112205,3.6182777350905395,0.04899116103289767,336.35290117676107,2024,12,4,2
2024-12-12,4.372282471753663,12797825641.049894,3001616228.7017775,Sui,0.17774106114549149,0.19067423029974484,0.34891185003997616,4.123594871276507,3.655975804243383,0.05699535924938218,413.9107288658325,2024,12,4,3
2024-12-13,4.620513668988369,13522926672.10157,4099648815.32841,Sui,0.05677382438997447,0.09482977741133136,0.425588021584393,4.180767788120541,3.701955316821473,0.05753900426359825,443.08740633858497,2024,12,4,4
2024-12-14,4.743800545245708,13872221413.099745,2188729324.329308,Sui,0.026682504390108885,0.12399220624630414,0.4422731077444275,4.2555260969833215,3.75044487122463,0.05758972451334916,457.5783384424271,2024,12,4,5
2024-12-15,4.460467011664585,13061553743.314508,1470154940.7192428,Sui,-0.05972711771473682,0.046949903593570985,0.33278241761406746,4.284101416512003,3.7875693354585556,0.059124720609256685,424.2757913870888,2024,12,4,6
2024-12-16,4.819895270092734,14086024675.296455,1526971654.233276,Sui,0.08058085789855784,0.13321085629961482,0.3342643536071077,4.365042395933974,3.8278192097945754,0.0591728046165054,466.5223844325057,2024,12,4,0
2024-12-17,4.628558395977351,13566512029.273573,1948713136.707407,Sui,-0.039697309462846775,0.2097938295400985,0.23143791276016135,4.479706914729499,3.85681576964691,0.05961719919357943,444.03297002005877,2024,12,4,1
2024-12-18,4.636098451218198,13583457062.784792,1592485059.6629803,Sui,0.0016290288672602404,0.24880392444605937,0.22208262711393023,4.611659402134372,3.884898893236157,0.0596305676836478,444.9192154329628,2024,12,4,2
2024-12-19,4.329300804992032,12659765892.979942,2301662280.3282466,Sui,-0.06617582638814568,-0.009830487174446345,0.16826309283531038,4.6055191640255675,3.9056836390618144,0.06091771292213022,408.85873603690646,2024,12,4,3
2024-12-20,4.092943477437273,12004928106.319124,3166000738.280808,Sui,-0.05459480368798131,-0.11417998719319966,0.09667622049083358,4.530151993803983,3.917710595261769,0.06194397452227893,381.07769323805735,2024,12,4,4
2024-12-21,4.564787326590686,13355812726.328772,4291084954.2750072,Sui,0.11528227832964122,-0.037736244799421725,0.28779401239497826,4.504578676853265,3.9517149584804403,0.06419787977912796,436.5374257681088,2024,12,4,5
2024-12-22,4.357367685162443,12738576714.503113,3003914826.283585,Sui,-0.04543905916930391,-0.02311402062441592,0.1962412457833156,4.489850201638673,3.9755422387464794,0.06490305914431053,412.15766993208564,2024,12,4,6
2024-12-23,4.3024604535926905,12624316373.498775,2322733220.855751,Sui,-0.012601009494039528,-0.10735395428832373,0.20693272027856913,4.415930942138668,4.000131288066682,0.06478649378907912,405.7039662708263,2024,12,4,0
2024-12-24,4.707136764827649,13780421985.64939,2457909005.509235,Sui,0.09405695080754106,0.016976855886400744,0.3680897039361286,4.427156423402996,4.042347052456188,0.06609297954651076,453.26893934953995,2024,12,4,1
2024-12-25,4.61228790602904,13463011358.331911,1447951329.0100691,Sui,-0.0201500112568076,-0.005135901543010246,0.3583459708145329,4.423754916947402,4.082906056393676,0.0661994103418053,442.12056399360466,2024,12,4,2
2024-12-26,4.507653052914146,13208306295.62732,1106206243.8097725,Sui,-0.0226861061682897,0.041196547885159696,0.4112934673520048,4.449233809507704,4.126694923288749,0.06516137970807044,429.82195932283275,2024,12,4,3
2024-12-27,4.187332111575813,12288135710.460217,1303812811.083961,Sui,-0.07106157851506545,0.023061308972104344,0.21819096345212996,4.462717900098924,4.151694781141623,0.06582022289095593,392.1719745614074,2024,12,4,4
